"No.","Time","Source","Destination","Protocol","Length","Delay since first TCP frame in stream","Delay since previous TCP frame in stream","Info"
"27","103.029413329","127.0.0.1","127.0.0.1","TCP","66","0.024460386","0.000009735","52906  >  8822 [ACK] Seq=53275 Ack=2844 Win=65536 Len=0 TSval=3014295652 TSecr=3014295652"
"28","103.030145808","127.0.0.1","127.0.0.1","HTTP2","113","0.025192865","0.000732479","HEADERS[1]: 201 Created"
"29","103.030151493","127.0.0.1","127.0.0.1","TCP","66","0.025198550","0.000005685","52906  >  8822 [ACK] Seq=53275 Ack=2891 Win=65536 Len=0 TSval=3014295653 TSecr=3014295653"
"30","104.025467535","127.0.0.1","127.0.0.1","HTTP2","32834","1.020514592","0.995316042","HEADERS[3]: POST /post/0-60_18314587645695,24_831518950092683"
"31","104.025519591","127.0.0.1","127.0.0.1","HTTP2","13210","1.020566648","0.000052056","DATA[3][TLS segment of a reassembled PDU], DATA[3], DATA[3]"
"32","104.025631406","127.0.0.1","127.0.0.1","TCP","66","1.020678463","0.000111815","8822  >  52906 [ACK] Seq=2891 Ack=99187 Win=65536 Len=0 TSval=3014296648 TSecr=3014296648"
"33","104.026297783","127.0.0.1","127.0.0.1","HTTP2","101","1.021344840","0.000666377","WINDOW_UPDATE[0]"
"34","104.026302151","127.0.0.1","127.0.0.1","TCP","66","1.021349208","0.000004368","52906  >  8822 [ACK] Seq=99187 Ack=2926 Win=65536 Len=0 TSval=3014296649 TSecr=3014296649"
"35","104.026517338","127.0.0.1","127.0.0.1","HTTP2","101","1.021564395","0.000215187","WINDOW_UPDATE[3]"
"36","104.026521533","127.0.0.1","127.0.0.1","TCP","66","1.021568590","0.000004195","52906  >  8822 [ACK] Seq=99187 Ack=2961 Win=65536 Len=0 TSval=3014296649 TSecr=3014296649"
"37","104.027067877","127.0.0.1","127.0.0.1","HTTP2","6803","1.022114934","0.000546344","DATA[3], DATA[3] (JPEG JFIF image)"
"38","104.027120305","127.0.0.1","127.0.0.1","TCP","66","1.022167362","0.000052428","8822  >  52906 [ACK] Seq=2961 Ack=105924 Win=196480 Len=0 TSval=3014296650 TSecr=3014296650"
"39","104.027373269","127.0.0.1","127.0.0.1","HTTP2","101","1.022420326","0.000252964","WINDOW_UPDATE[0]"
"40","104.027378025","127.0.0.1","127.0.0.1","TCP","66","1.022425082","0.000004756","52906  >  8822 [ACK] Seq=105924 Ack=2996 Win=65536 Len=0 TSval=3014296650 TSecr=3014296650"
"41","104.028046847","127.0.0.1","127.0.0.1","HTTP2","100","1.023093904","0.000668822","HEADERS[3]: 201 Created"
"42","104.028053308","127.0.0.1","127.0.0.1","TCP","66","1.023100365","0.000006461","52906  >  8822 [ACK] Seq=105924 Ack=3030 Win=65536 Len=0 TSval=3014296651 TSecr=3014296651"
"43","105.026610652","127.0.0.1","127.0.0.1","HTTP2","52715","2.021657709","0.998557344","DATA[5], DATA[5], DATA[5], DATA[5], DATA[5]"
"44","105.026857476","127.0.0.1","127.0.0.1","TCP","66","2.021904533","0.000246824","8822  >  52906 [ACK] Seq=3030 Ack=158573 Win=327424 Len=0 TSval=3014297650 TSecr=3014297649"
"45","105.029050968","127.0.0.1","127.0.0.1","HTTP2","114","2.024098025","0.002193492","WINDOW_UPDATE[0], WINDOW_UPDATE[5]"
"46","105.029064001","127.0.0.1","127.0.0.1","TCP","66","2.024111058","0.000013033","52906  >  8822 [ACK] Seq=158573 Ack=3078 Win=65536 Len=0 TSval=3014297652 TSecr=3014297652"
"47","105.030584438","127.0.0.1","127.0.0.1","HTTP2","100","2.025631495","0.001520437","HEADERS[5]: 201 Created"
"48","105.030591805","127.0.0.1","127.0.0.1","TCP","66","2.025638862","0.000007367","52906  >  8822 [ACK] Seq=158573 Ack=3112 Win=65536 Len=0 TSval=3014297653 TSecr=3014297653"
"49","106.026162381","127.0.0.1","127.0.0.1","HTTP2","45978","3.021209438","0.995570576","DATA[7], DATA[7], DATA[7]"
"50","106.027907897","127.0.0.1","127.0.0.1","HTTP2","101","3.022954954","0.001745516","WINDOW_UPDATE[0]"
"51","106.027931752","127.0.0.1","127.0.0.1","TCP","66","3.022978809","0.000023855","52906  >  8822 [ACK] Seq=204485 Ack=3147 Win=65536 Len=0 TSval=3014298651 TSecr=3014298651"
"52","106.028196775","127.0.0.1","127.0.0.1","HTTP2","101","3.023243832","0.000265023","WINDOW_UPDATE[7]"
"53","106.028202888","127.0.0.1","127.0.0.1","TCP","66","3.023249945","0.000006113","52906  >  8822 [ACK] Seq=204485 Ack=3182 Win=65536 Len=0 TSval=3014298651 TSecr=3014298651"
"54","106.028628554","127.0.0.1","127.0.0.1","HTTP2","6803","3.023675611","0.000425666","DATA[7], DATA[7] (JPEG JFIF image)"
"55","106.029024909","127.0.0.1","127.0.0.1","HTTP2","101","3.024071966","0.000396355","WINDOW_UPDATE[0]"
"56","106.029597506","127.0.0.1","127.0.0.1","HTTP2","100","3.024644563","0.000572597","HEADERS[7]: 201 Created"
"57","106.029643156","127.0.0.1","127.0.0.1","TCP","66","3.024690213","0.000045650","52906  >  8822 [ACK] Seq=211222 Ack=3251 Win=65536 Len=0 TSval=3014298652 TSecr=3014298652"
"58","107.025993545","127.0.0.1","127.0.0.1","HTTP2","52715","4.021040602","0.996350389","DATA[9], DATA[9], DATA[9], DATA[9], DATA[9]"
"59","107.028528816","127.0.0.1","127.0.0.1","HTTP2","114","4.023575873","0.002535271","WINDOW_UPDATE[0], WINDOW_UPDATE[9]"
"60","107.030539100","127.0.0.1","127.0.0.1","HTTP2","100","4.025586157","0.002010284","HEADERS[9]: 201 Created"
"61","107.030667479","127.0.0.1","127.0.0.1","TCP","66","4.025714536","0.000128379","52906  >  8822 [ACK] Seq=263871 Ack=3333 Win=65536 Len=0 TSval=3014299653 TSecr=3014299651"
"62","108.026043549","127.0.0.1","127.0.0.1","HTTP2","45978","5.021090606","0.995376070","DATA[11], DATA[11], DATA[11]"
"63","108.028193064","127.0.0.1","127.0.0.1","HTTP2","101","5.023240121","0.002149515","WINDOW_UPDATE[0]"
"64","108.028773529","127.0.0.1","127.0.0.1","HTTP2","101","5.023820586","0.000580465","WINDOW_UPDATE[11]"
"65","108.029244079","127.0.0.1","127.0.0.1","TCP","66","5.024291136","0.000470550","52906  >  8822 [ACK] Seq=309783 Ack=3403 Win=65536 Len=0 TSval=3014300652 TSecr=3014300651"
"66","108.029416050","127.0.0.1","127.0.0.1","HTTP2","6803","5.024463107","0.000171971","DATA[11], DATA[11] (JPEG JFIF image)"
"67","108.029867245","127.0.0.1","127.0.0.1","HTTP2","101","5.024914302","0.000451195","WINDOW_UPDATE[0]"
"68","108.030864228","127.0.0.1","127.0.0.1","HTTP2","100","5.025911285","0.000996983","HEADERS[11]: 201 Created"
"69","108.030996273","127.0.0.1","127.0.0.1","TCP","66","5.026043330","0.000132045","52906  >  8822 [ACK] Seq=316520 Ack=3472 Win=65536 Len=0 TSval=3014300654 TSecr=3014300653"
"70","109.025977795","127.0.0.1","127.0.0.1","HTTP2","52715","6.021024852","0.994981522","DATA[13], DATA[13], DATA[13], DATA[13], DATA[13]"
"71","109.028415120","127.0.0.1","127.0.0.1","HTTP2","114","6.023462177","0.002437325","WINDOW_UPDATE[0], WINDOW_UPDATE[13]"
"72","109.030069625","127.0.0.1","127.0.0.1","HTTP2","100","6.025116682","0.001654505","HEADERS[13]: 201 Created"
"73","109.030220854","127.0.0.1","127.0.0.1","TCP","66","6.025267911","0.000151229","52906  >  8822 [ACK] Seq=369169 Ack=3554 Win=65536 Len=0 TSval=3014301653 TSecr=3014301651"
"74","110.025030405","127.0.0.1","127.0.0.1","HTTP2","45978","7.020077462","0.994809551","DATA[15], DATA[15], DATA[15]"
"75","110.025885313","127.0.0.1","127.0.0.1","HTTP2","101","7.020932370","0.000854908","WINDOW_UPDATE[0]"
"76","110.026131569","127.0.0.1","127.0.0.1","HTTP2","101","7.021178626","0.000246256","WINDOW_UPDATE[15]"
"77","110.026400638","127.0.0.1","127.0.0.1","TCP","66","7.021447695","0.000269069","52906  >  8822 [ACK] Seq=415081 Ack=3624 Win=65536 Len=0 TSval=3014302649 TSecr=3014302649"
"78","110.026536218","127.0.0.1","127.0.0.1","HTTP2","6803","7.021583275","0.000135580","DATA[15], DATA[15] (JPEG JFIF image)"
"79","110.026900174","127.0.0.1","127.0.0.1","HTTP2","101","7.021947231","0.000363956","WINDOW_UPDATE[0]"
"80","110.027522595","127.0.0.1","127.0.0.1","HTTP2","100","7.022569652","0.000622421","HEADERS[15]: 201 Created"
"81","110.027588795","127.0.0.1","127.0.0.1","TCP","66","7.022635852","0.000066200","52906  >  8822 [ACK] Seq=421818 Ack=3693 Win=65536 Len=0 TSval=3014302650 TSecr=3014302650"
"82","111.026806665","127.0.0.1","127.0.0.1","HTTP2","52715","8.021853722","0.999217870","DATA[17], DATA[17], DATA[17], DATA[17], DATA[17]"
"83","111.029105861","127.0.0.1","127.0.0.1","HTTP2","114","8.024152918","0.002299196","WINDOW_UPDATE[0], WINDOW_UPDATE[17]"
"84","111.031070475","127.0.0.1","127.0.0.1","HTTP2","100","8.026117532","0.001964614","HEADERS[17]: 201 Created"
"85","111.031246101","127.0.0.1","127.0.0.1","TCP","66","8.026293158","0.000175626","52906  >  8822 [ACK] Seq=474467 Ack=3775 Win=65536 Len=0 TSval=3014303654 TSecr=3014303652"
"86","112.025891793","127.0.0.1","127.0.0.1","HTTP2","45978","9.020938850","0.994645692","DATA[19], DATA[19], DATA[19]"
"87","112.028146721","127.0.0.1","127.0.0.1","HTTP2","101","9.023193778","0.002254928","WINDOW_UPDATE[0]"
"88","112.028814964","127.0.0.1","127.0.0.1","HTTP2","101","9.023862021","0.000668243","WINDOW_UPDATE[19]"
"89","112.029477182","127.0.0.1","127.0.0.1","TCP","66","9.024524239","0.000662218","52906  >  8822 [ACK] Seq=520379 Ack=3845 Win=65536 Len=0 TSval=3014304652 TSecr=3014304651"
"90","112.029848840","127.0.0.1","127.0.0.1","HTTP2","6803","9.024895897","0.000371658","DATA[19], DATA[19] (JPEG JFIF image)"
"91","112.030752054","127.0.0.1","127.0.0.1","HTTP2","101","9.025799111","0.000903214","WINDOW_UPDATE[0]"
"92","112.031965900","127.0.0.1","127.0.0.1","HTTP2","100","9.027012957","0.001213846","HEADERS[19]: 201 Created"
"93","112.032076971","127.0.0.1","127.0.0.1","TCP","66","9.027124028","0.000111071","52906  >  8822 [ACK] Seq=527116 Ack=3914 Win=65536 Len=0 TSval=3014304655 TSecr=3014304654"
"94","113.025639304","127.0.0.1","127.0.0.1","HTTP2","52715","10.020686361","0.993562333","DATA[21], DATA[21], DATA[21], DATA[21], DATA[21]"
"95","113.028589442","127.0.0.1","127.0.0.1","HTTP2","114","10.023636499","0.002950138","WINDOW_UPDATE[0], WINDOW_UPDATE[21]"
"96","113.030900359","127.0.0.1","127.0.0.1","HTTP2","100","10.025947416","0.002310917","HEADERS[21]: 201 Created"
"97","113.031052003","127.0.0.1","127.0.0.1","TCP","66","10.026099060","0.000151644","52906  >  8822 [ACK] Seq=579765 Ack=3996 Win=65536 Len=0 TSval=3014305654 TSecr=3014305651"
"98","114.025829486","127.0.0.1","127.0.0.1","HTTP2","45978","11.020876543","0.994777483","DATA[23], DATA[23], DATA[23]"
"99","114.028036469","127.0.0.1","127.0.0.1","HTTP2","101","11.023083526","0.002206983","WINDOW_UPDATE[0]"
"100","114.028881178","127.0.0.1","127.0.0.1","HTTP2","101","11.023928235","0.000844709","WINDOW_UPDATE[23]"
"101","114.030056857","127.0.0.1","127.0.0.1","TCP","66","11.025103914","0.001175679","52906  >  8822 [ACK] Seq=625677 Ack=4066 Win=65536 Len=0 TSval=3014306653 TSecr=3014306651"
"102","114.031143003","127.0.0.1","127.0.0.1","HTTP2","6803","11.026190060","0.001086146","DATA[23], DATA[23] (JPEG JFIF image)"
"103","114.032596242","127.0.0.1","127.0.0.1","HTTP2","101","11.027643299","0.001453239","WINDOW_UPDATE[0]"
"104","114.034496832","127.0.0.1","127.0.0.1","HTTP2","100","11.029543889","0.001900590","HEADERS[23]: 201 Created"
"105","114.034626111","127.0.0.1","127.0.0.1","TCP","66","11.029673168","0.000129279","52906  >  8822 [ACK] Seq=632414 Ack=4135 Win=65536 Len=0 TSval=3014306657 TSecr=3014306655"
"106","115.026854449","127.0.0.1","127.0.0.1","HTTP2","52715","12.021901506","0.992228338","DATA[25], DATA[25], DATA[25], DATA[25], DATA[25]"
"107","115.029194650","127.0.0.1","127.0.0.1","HTTP2","114","12.024241707","0.002340201","WINDOW_UPDATE[0], WINDOW_UPDATE[25]"
"108","115.031340061","127.0.0.1","127.0.0.1","HTTP2","100","12.026387118","0.002145411","HEADERS[25]: 201 Created"
"109","115.031457818","127.0.0.1","127.0.0.1","TCP","66","12.026504875","0.000117757","52906  >  8822 [ACK] Seq=685063 Ack=4217 Win=65536 Len=0 TSval=3014307654 TSecr=3014307652"
"110","116.027103826","127.0.0.1","127.0.0.1","HTTP2","45978","13.022150883","0.995646008","DATA[27], DATA[27], DATA[27]"
"111","116.030899433","127.0.0.1","127.0.0.1","HTTP2","101","13.025946490","0.003795607","WINDOW_UPDATE[0]"
"112","116.031408663","127.0.0.1","127.0.0.1","HTTP2","101","13.026455720","0.000509230","WINDOW_UPDATE[27]"
"113","116.032129197","127.0.0.1","127.0.0.1","TCP","66","13.027176254","0.000720534","52906  >  8822 [ACK] Seq=730975 Ack=4287 Win=65536 Len=0 TSval=3014308655 TSecr=3014308654"
"114","116.032462592","127.0.0.1","127.0.0.1","HTTP2","6803","13.027509649","0.000333395","DATA[27], DATA[27] (JPEG JFIF image)"
"115","116.033194128","127.0.0.1","127.0.0.1","HTTP2","101","13.028241185","0.000731536","WINDOW_UPDATE[0]"
"116","116.035539069","127.0.0.1","127.0.0.1","HTTP2","100","13.030586126","0.002344941","HEADERS[27]: 201 Created"
"117","116.035833513","127.0.0.1","127.0.0.1","TCP","66","13.030880570","0.000294444","52906  >  8822 [ACK] Seq=737712 Ack=4356 Win=65536 Len=0 TSval=3014308659 TSecr=3014308656"
"118","117.026231523","127.0.0.1","127.0.0.1","HTTP2","52715","14.021278580","0.990398010","DATA[29], DATA[29], DATA[29], DATA[29], DATA[29]"
"119","117.028257296","127.0.0.1","127.0.0.1","HTTP2","114","14.023304353","0.002025773","WINDOW_UPDATE[0], WINDOW_UPDATE[29]"
"120","117.030940924","127.0.0.1","127.0.0.1","HTTP2","100","14.025987981","0.002683628","HEADERS[29]: 201 Created"
"121","117.031141802","127.0.0.1","127.0.0.1","TCP","66","14.026188859","0.000200878","52906  >  8822 [ACK] Seq=790361 Ack=4438 Win=65536 Len=0 TSval=3014309654 TSecr=3014309651"
"122","118.026221965","127.0.0.1","127.0.0.1","HTTP2","45978","15.021269022","0.995080163","DATA[31], DATA[31], DATA[31]"
"123","118.027807310","127.0.0.1","127.0.0.1","HTTP2","101","15.022854367","0.001585345","WINDOW_UPDATE[0]"
"124","118.028341523","127.0.0.1","127.0.0.1","HTTP2","101","15.023388580","0.000534213","WINDOW_UPDATE[31]"
"125","118.029004914","127.0.0.1","127.0.0.1","TCP","66","15.024051971","0.000663391","52906  >  8822 [ACK] Seq=836273 Ack=4508 Win=65536 Len=0 TSval=3014310652 TSecr=3014310651"
"126","118.029717874","127.0.0.1","127.0.0.1","HTTP2","6803","15.024764931","0.000712960","DATA[31], DATA[31] (JPEG JFIF image)"
"127","118.031213284","127.0.0.1","127.0.0.1","HTTP2","101","15.026260341","0.001495410","WINDOW_UPDATE[0]"
"128","118.033411979","127.0.0.1","127.0.0.1","HTTP2","100","15.028459036","0.002198695","HEADERS[31]: 201 Created"
"129","118.034034946","127.0.0.1","127.0.0.1","TCP","66","15.029082003","0.000622967","52906  >  8822 [ACK] Seq=843010 Ack=4577 Win=65536 Len=0 TSval=3014310657 TSecr=3014310654"
"130","119.027177405","127.0.0.1","127.0.0.1","HTTP2","52715","16.022224462","0.993142459","DATA[33], DATA[33], DATA[33], DATA[33], DATA[33]"
"131","119.029578197","127.0.0.1","127.0.0.1","HTTP2","114","16.024625254","0.002400792","WINDOW_UPDATE[0], WINDOW_UPDATE[33]"
"132","119.031487808","127.0.0.1","127.0.0.1","HTTP2","100","16.026534865","0.001909611","HEADERS[33]: 201 Created"
"133","119.031596438","127.0.0.1","127.0.0.1","TCP","66","16.026643495","0.000108630","52906  >  8822 [ACK] Seq=895659 Ack=4659 Win=65536 Len=0 TSval=3014311654 TSecr=3014311652"
"134","120.025864734","127.0.0.1","127.0.0.1","HTTP2","45978","17.020911791","0.994268296","DATA[35], DATA[35], DATA[35]"
"135","120.026735231","127.0.0.1","127.0.0.1","HTTP2","101","17.021782288","0.000870497","WINDOW_UPDATE[0]"
"136","120.026977722","127.0.0.1","127.0.0.1","HTTP2","101","17.022024779","0.000242491","WINDOW_UPDATE[35]"
"137","120.027284662","127.0.0.1","127.0.0.1","TCP","66","17.022331719","0.000306940","52906  >  8822 [ACK] Seq=941571 Ack=4729 Win=65536 Len=0 TSval=3014312650 TSecr=3014312649"
"138","120.027419137","127.0.0.1","127.0.0.1","HTTP2","6803","17.022466194","0.000134475","DATA[35], DATA[35] (JPEG JFIF image)"
"139","120.027777129","127.0.0.1","127.0.0.1","HTTP2","101","17.022824186","0.000357992","WINDOW_UPDATE[0]"
"140","120.028373700","127.0.0.1","127.0.0.1","HTTP2","100","17.023420757","0.000596571","HEADERS[35]: 201 Created"
"141","120.028422024","127.0.0.1","127.0.0.1","TCP","66","17.023469081","0.000048324","52906  >  8822 [ACK] Seq=948308 Ack=4798 Win=65536 Len=0 TSval=3014312651 TSecr=3014312651"
"142","120.100145557","127.0.0.1","127.0.0.1","UDP","86","","","57621  >  57621 Len=44"
"143","121.029525550","127.0.0.1","127.0.0.1","HTTP2","52715","18.024572607","1.001103526","DATA[37], DATA[37], DATA[37], DATA[37], DATA[37]"
"144","121.032954822","127.0.0.1","127.0.0.1","HTTP2","114","18.028001879","0.003429272","WINDOW_UPDATE[0], WINDOW_UPDATE[37]"
"145","121.034262265","127.0.0.1","127.0.0.1","HTTP2","100","18.029309322","0.001307443","HEADERS[37]: 201 Created"
"146","121.034696836","127.0.0.1","127.0.0.1","TCP","66","18.029743893","0.000434571","52906  >  8822 [ACK] Seq=1000957 Ack=4880 Win=65536 Len=0 TSval=3014313657 TSecr=3014313656"
"147","122.026229374","127.0.0.1","127.0.0.1","HTTP2","45978","19.021276431","0.991532538","DATA[39], DATA[39], DATA[39]"
"148","122.028220640","127.0.0.1","127.0.0.1","HTTP2","101","19.023267697","0.001991266","WINDOW_UPDATE[0]"
"149","122.028776082","127.0.0.1","127.0.0.1","HTTP2","101","19.023823139","0.000555442","WINDOW_UPDATE[39]"
"150","122.029696756","127.0.0.1","127.0.0.1","TCP","66","19.024743813","0.000920674","52906  >  8822 [ACK] Seq=1046869 Ack=4950 Win=65536 Len=0 TSval=3014314652 TSecr=3014314651"
"151","122.030098619","127.0.0.1","127.0.0.1","HTTP2","6803","19.025145676","0.000401863","DATA[39], DATA[39] (JPEG JFIF image)"
"152","122.030833630","127.0.0.1","127.0.0.1","HTTP2","101","19.025880687","0.000735011","WINDOW_UPDATE[0]"
"153","122.032013242","127.0.0.1","127.0.0.1","HTTP2","100","19.027060299","0.001179612","HEADERS[39]: 201 Created"
"154","122.032138649","127.0.0.1","127.0.0.1","TCP","66","19.027185706","0.000125407","52906  >  8822 [ACK] Seq=1053606 Ack=5019 Win=65536 Len=0 TSval=3014314655 TSecr=3014314654"
"155","123.026238265","127.0.0.1","127.0.0.1","HTTP2","52715","20.021285322","0.994099616","DATA[41], DATA[41], DATA[41], DATA[41], DATA[41]"
"156","123.027991597","127.0.0.1","127.0.0.1","HTTP2","114","20.023038654","0.001753332","WINDOW_UPDATE[0], WINDOW_UPDATE[41]"
"157","123.029521382","127.0.0.1","127.0.0.1","HTTP2","100","20.024568439","0.001529785","HEADERS[41]: 201 Created"
"158","123.029610206","127.0.0.1","127.0.0.1","TCP","66","20.024657263","0.000088824","52906  >  8822 [ACK] Seq=1106255 Ack=5101 Win=65536 Len=0 TSval=3014315652 TSecr=3014315651"
"159","124.025964309","127.0.0.1","127.0.0.1","HTTP2","45978","21.021011366","0.996354103","DATA[43], DATA[43], DATA[43]"
"160","124.027969071","127.0.0.1","127.0.0.1","HTTP2","101","21.023016128","0.002004762","WINDOW_UPDATE[0]"
"161","124.028676473","127.0.0.1","127.0.0.1","HTTP2","101","21.023723530","0.000707402","WINDOW_UPDATE[43]"
"162","124.029562052","127.0.0.1","127.0.0.1","TCP","66","21.024609109","0.000885579","52906  >  8822 [ACK] Seq=1152167 Ack=5171 Win=65536 Len=0 TSval=3014316652 TSecr=3014316651"
"163","124.030020495","127.0.0.1","127.0.0.1","HTTP2","6803","21.025067552","0.000458443","DATA[43], DATA[43] (JPEG JFIF image)"
"164","124.030741322","127.0.0.1","127.0.0.1","HTTP2","101","21.025788379","0.000720827","WINDOW_UPDATE[0]"
"165","124.031974461","127.0.0.1","127.0.0.1","HTTP2","100","21.027021518","0.001233139","HEADERS[43]: 201 Created"
"166","124.032125343","127.0.0.1","127.0.0.1","TCP","66","21.027172400","0.000150882","52906  >  8822 [ACK] Seq=1158904 Ack=5240 Win=65536 Len=0 TSval=3014316655 TSecr=3014316653"
"167","125.027965891","127.0.0.1","127.0.0.1","HTTP2","52715","22.023012948","0.995840548","DATA[45], DATA[45], DATA[45], DATA[45], DATA[45]"
"168","125.030416377","127.0.0.1","127.0.0.1","HTTP2","114","22.025463434","0.002450486","WINDOW_UPDATE[0], WINDOW_UPDATE[45]"
"169","125.032287176","127.0.0.1","127.0.0.1","HTTP2","100","22.027334233","0.001870799","HEADERS[45]: 201 Created"
"170","125.032413823","127.0.0.1","127.0.0.1","TCP","66","22.027460880","0.000126647","52906  >  8822 [ACK] Seq=1211553 Ack=5322 Win=65536 Len=0 TSval=3014317655 TSecr=3014317653"
"171","126.027150457","127.0.0.1","127.0.0.1","HTTP2","45978","23.022197514","0.994736634","DATA[47], DATA[47], DATA[47]"
"172","126.028823956","127.0.0.1","127.0.0.1","HTTP2","101","23.023871013","0.001673499","WINDOW_UPDATE[0]"
"173","126.029190038","127.0.0.1","127.0.0.1","HTTP2","101","23.024237095","0.000366082","WINDOW_UPDATE[47]"
"174","126.029837804","127.0.0.1","127.0.0.1","TCP","66","23.024884861","0.000647766","52906  >  8822 [ACK] Seq=1257465 Ack=5392 Win=65536 Len=0 TSval=3014318653 TSecr=3014318652"
"175","126.030083139","127.0.0.1","127.0.0.1","HTTP2","6803","23.025130196","0.000245335","DATA[47], DATA[47] (JPEG JFIF image)"
"176","126.030534295","127.0.0.1","127.0.0.1","HTTP2","101","23.025581352","0.000451156","WINDOW_UPDATE[0]"
"177","126.031495716","127.0.0.1","127.0.0.1","HTTP2","100","23.026542773","0.000961421","HEADERS[47]: 201 Created"
"178","126.031594282","127.0.0.1","127.0.0.1","TCP","66","23.026641339","0.000098566","52906  >  8822 [ACK] Seq=1264202 Ack=5461 Win=65536 Len=0 TSval=3014318654 TSecr=3014318653"
"179","127.026729454","127.0.0.1","127.0.0.1","HTTP2","52715","24.021776511","0.995135172","DATA[49], DATA[49], DATA[49], DATA[49], DATA[49]"
"180","127.029011270","127.0.0.1","127.0.0.1","HTTP2","114","24.024058327","0.002281816","WINDOW_UPDATE[0], WINDOW_UPDATE[49]"
