"No.","Time","Source","Destination","Protocol","Length","Delay since first TCP frame in stream","Delay since previous TCP frame in stream","Info"
"651","101.024909350","127.0.0.1","127.0.0.1","HTTP2","101","101.024909350","0.000250790","WINDOW_UPDATE[203]"
"652","101.025438993","127.0.0.1","127.0.0.1","TCP","66","101.025438993","0.000529643","53302  >  8822 [ACK] Seq=5364091 Ack=14008 Win=65536 Len=0 TSval=3016988247 TSecr=3016988246"
"653","101.025632509","127.0.0.1","127.0.0.1","HTTP2","6803","101.025632509","0.000193516","DATA[203], DATA[203] (JPEG JFIF image)"
"654","101.026101145","127.0.0.1","127.0.0.1","HTTP2","101","101.026101145","0.000468636","WINDOW_UPDATE[0]"
"655","101.026640468","127.0.0.1","127.0.0.1","HTTP2","100","101.026640468","0.000539323","HEADERS[203]: 200 OK"
"656","101.026728148","127.0.0.1","127.0.0.1","TCP","66","101.026728148","0.000087680","53302  >  8822 [ACK] Seq=5370828 Ack=14077 Win=65536 Len=0 TSval=3016988248 TSecr=3016988247"
"657","102.023362484","127.0.0.1","127.0.0.1","HTTP2","52715","102.023362484","0.996634336","DATA[205], DATA[205], DATA[205], DATA[205], DATA[205]"
"658","102.024954828","127.0.0.1","127.0.0.1","HTTP2","114","102.024954828","0.001592344","WINDOW_UPDATE[0], WINDOW_UPDATE[205]"
"659","102.025798396","127.0.0.1","127.0.0.1","HTTP2","100","102.025798396","0.000843568","HEADERS[205]: 200 OK"
"660","102.025857160","127.0.0.1","127.0.0.1","TCP","66","102.025857160","0.000058764","53302  >  8822 [ACK] Seq=5423477 Ack=14159 Win=65536 Len=0 TSval=3016989247 TSecr=3016989246"
"661","103.025009748","127.0.0.1","127.0.0.1","HTTP2","45978","103.025009748","0.999152588","DATA[207], DATA[207], DATA[207]"
"662","103.026009756","127.0.0.1","127.0.0.1","HTTP2","101","103.026009756","0.001000008","WINDOW_UPDATE[0]"
"663","103.026266644","127.0.0.1","127.0.0.1","HTTP2","101","103.026266644","0.000256888","WINDOW_UPDATE[207]"
"664","103.026712535","127.0.0.1","127.0.0.1","TCP","66","103.026712535","0.000445891","53302  >  8822 [ACK] Seq=5469389 Ack=14229 Win=65536 Len=0 TSval=3016990248 TSecr=3016990247"
"665","103.026877934","127.0.0.1","127.0.0.1","HTTP2","6803","103.026877934","0.000165399","DATA[207], DATA[207] (JPEG JFIF image)"
"666","103.027200389","127.0.0.1","127.0.0.1","HTTP2","101","103.027200389","0.000322455","WINDOW_UPDATE[0]"
"667","103.027721091","127.0.0.1","127.0.0.1","HTTP2","100","103.027721091","0.000520702","HEADERS[207]: 200 OK"
"668","103.027786028","127.0.0.1","127.0.0.1","TCP","66","103.027786028","0.000064937","53302  >  8822 [ACK] Seq=5476126 Ack=14298 Win=65536 Len=0 TSval=3016990249 TSecr=3016990249"
"669","104.021908480","127.0.0.1","127.0.0.1","HTTP2","52715","104.021908480","0.994122452","DATA[209], DATA[209], DATA[209], DATA[209], DATA[209]"
"670","104.022830786","127.0.0.1","127.0.0.1","HTTP2","114","104.022830786","0.000922306","WINDOW_UPDATE[0], WINDOW_UPDATE[209]"
"671","104.023578288","127.0.0.1","127.0.0.1","HTTP2","100","104.023578288","0.000747502","HEADERS[209]: 200 OK"
"672","104.023646972","127.0.0.1","127.0.0.1","TCP","66","104.023646972","0.000068684","53302  >  8822 [ACK] Seq=5528775 Ack=14380 Win=65536 Len=0 TSval=3016991245 TSecr=3016991244"
"673","105.024835544","127.0.0.1","127.0.0.1","HTTP2","45978","105.024835544","1.001188572","DATA[211], DATA[211], DATA[211]"
"674","105.025957096","127.0.0.1","127.0.0.1","HTTP2","101","105.025957096","0.001121552","WINDOW_UPDATE[0]"
"675","105.026184059","127.0.0.1","127.0.0.1","HTTP2","101","105.026184059","0.000226963","WINDOW_UPDATE[211]"
