"No.","Time","Source","Destination","Protocol","Length","Delay since first TCP frame in stream","Delay since previous TCP frame in stream","Info"
"99","12.019709478","127.0.0.1","127.0.0.1","HTTP2","114","12.019709478","0.001932721","WINDOW_UPDATE[0], WINDOW_UPDATE[25]"
"100","12.020987201","127.0.0.1","127.0.0.1","HTTP2","100","12.020987201","0.001277723","HEADERS[25]: 200 OK"
"101","12.021121139","127.0.0.1","127.0.0.1","TCP","66","12.021121139","0.000133938","52910  >  8822 [ACK] Seq=685067 Ack=4214 Win=65536 Len=0 TSval=3014582813 TSecr=3014582812"
"102","12.130168309","127.0.0.1","127.0.0.1","UDP","86","","","57621  >  57621 Len=44"
"103","13.018552588","127.0.0.1","127.0.0.1","HTTP2","45978","13.018552588","0.997431449","DATA[27], DATA[27], DATA[27]"
"104","13.020437292","127.0.0.1","127.0.0.1","HTTP2","101","13.020437292","0.001884704","WINDOW_UPDATE[0]"
"105","13.020977078","127.0.0.1","127.0.0.1","HTTP2","101","13.020977078","0.000539786","WINDOW_UPDATE[27]"
"106","13.021956007","127.0.0.1","127.0.0.1","TCP","66","13.021956007","0.000978929","52910  >  8822 [ACK] Seq=730979 Ack=4284 Win=65536 Len=0 TSval=3014583814 TSecr=3014583813"
"107","13.022329760","127.0.0.1","127.0.0.1","HTTP2","6803","13.022329760","0.000373753","DATA[27], DATA[27] (JPEG JFIF image)"
"108","13.023073654","127.0.0.1","127.0.0.1","HTTP2","101","13.023073654","0.000743894","WINDOW_UPDATE[0]"
"109","13.023848158","127.0.0.1","127.0.0.1","HTTP2","100","13.023848158","0.000774504","HEADERS[27]: 200 OK"
"110","13.023944464","127.0.0.1","127.0.0.1","TCP","66","13.023944464","0.000096306","52910  >  8822 [ACK] Seq=737716 Ack=4353 Win=65536 Len=0 TSval=3014583816 TSecr=3014583815"
"111","14.017544501","127.0.0.1","127.0.0.1","HTTP2","52715","14.017544501","0.993600037","DATA[29], DATA[29], DATA[29], DATA[29], DATA[29]"
"112","14.019568016","127.0.0.1","127.0.0.1","HTTP2","114","14.019568016","0.002023515","WINDOW_UPDATE[0], WINDOW_UPDATE[29]"
"113","14.021076426","127.0.0.1","127.0.0.1","HTTP2","100","14.021076426","0.001508410","HEADERS[29]: 200 OK"
"114","14.021183610","127.0.0.1","127.0.0.1","TCP","66","14.021183610","0.000107184","52910  >  8822 [ACK] Seq=790365 Ack=4435 Win=65536 Len=0 TSval=3014584813 TSecr=3014584812"
"115","15.018032143","127.0.0.1","127.0.0.1","HTTP2","45978","15.018032143","0.996848533","DATA[31], DATA[31], DATA[31]"
"116","15.019516696","127.0.0.1","127.0.0.1","HTTP2","101","15.019516696","0.001484553","WINDOW_UPDATE[0]"
"117","15.019736609","127.0.0.1","127.0.0.1","HTTP2","101","15.019736609","0.000219913","WINDOW_UPDATE[31]"
"118","15.020088933","127.0.0.1","127.0.0.1","TCP","66","15.020088933","0.000352324","52910  >  8822 [ACK] Seq=836277 Ack=4505 Win=65536 Len=0 TSval=3014585812 TSecr=3014585812"
"119","15.020239212","127.0.0.1","127.0.0.1","HTTP2","6803","15.020239212","0.000150279","DATA[31], DATA[31] (JPEG JFIF image)"
"120","15.020568194","127.0.0.1","127.0.0.1","HTTP2","101","15.020568194","0.000328982","WINDOW_UPDATE[0]"
"121","15.021022534","127.0.0.1","127.0.0.1","HTTP2","100","15.021022534","0.000454340","HEADERS[31]: 200 OK"
"122","15.021075963","127.0.0.1","127.0.0.1","TCP","66","15.021075963","0.000053429","52910  >  8822 [ACK] Seq=843014 Ack=4574 Win=65536 Len=0 TSval=3014585813 TSecr=3014585813"
"123","16.017741580","127.0.0.1","127.0.0.1","HTTP2","52715","16.017741580","0.996665617","DATA[33], DATA[33], DATA[33], DATA[33], DATA[33]"
"124","16.020251783","127.0.0.1","127.0.0.1","HTTP2","114","16.020251783","0.002510203","WINDOW_UPDATE[0], WINDOW_UPDATE[33]"
"125","16.021957625","127.0.0.1","127.0.0.1","HTTP2","100","16.021957625","0.001705842","HEADERS[33]: 200 OK"
"126","16.022070706","127.0.0.1","127.0.0.1","TCP","66","16.022070706","0.000113081","52910  >  8822 [ACK] Seq=895663 Ack=4656 Win=65536 Len=0 TSval=3014586814 TSecr=3014586812"
"127","17.018776238","127.0.0.1","127.0.0.1","HTTP2","45978","17.018776238","0.996705532","DATA[35], DATA[35], DATA[35]"
"128","17.020646213","127.0.0.1","127.0.0.1","HTTP2","101","17.020646213","0.001869975","WINDOW_UPDATE[0]"
"129","17.021183729","127.0.0.1","127.0.0.1","HTTP2","101","17.021183729","0.000537516","WINDOW_UPDATE[35]"
"130","17.022159075","127.0.0.1","127.0.0.1","TCP","66","17.022159075","0.000975346","52910  >  8822 [ACK] Seq=941575 Ack=4726 Win=65536 Len=0 TSval=3014587814 TSecr=3014587813"
"131","17.022668606","127.0.0.1","127.0.0.1","HTTP2","6803","17.022668606","0.000509531","DATA[35], DATA[35] (JPEG JFIF image)"
"132","17.023298942","127.0.0.1","127.0.0.1","HTTP2","101","17.023298942","0.000630336","WINDOW_UPDATE[0]"
"133","17.023949809","127.0.0.1","127.0.0.1","HTTP2","100","17.023949809","0.000650867","HEADERS[35]: 200 OK"
"134","17.024051704","127.0.0.1","127.0.0.1","TCP","66","17.024051704","0.000101895","52910  >  8822 [ACK] Seq=948312 Ack=4795 Win=65536 Len=0 TSval=3014587816 TSecr=3014587815"
"135","18.017850822","127.0.0.1","127.0.0.1","HTTP2","52715","18.017850822","0.993799118","DATA[37], DATA[37], DATA[37], DATA[37], DATA[37]"
"136","18.020267599","127.0.0.1","127.0.0.1","HTTP2","114","18.020267599","0.002416777","WINDOW_UPDATE[0], WINDOW_UPDATE[37]"
"137","18.022145323","127.0.0.1","127.0.0.1","HTTP2","100","18.022145323","0.001877724","HEADERS[37]: 200 OK"
"138","18.022273208","127.0.0.1","127.0.0.1","TCP","66","18.022273208","0.000127885","52910  >  8822 [ACK] Seq=1000961 Ack=4877 Win=65536 Len=0 TSval=3014588814 TSecr=3014588812"
"139","19.017239972","127.0.0.1","127.0.0.1","HTTP2","45978","19.017239972","0.994966764","DATA[39], DATA[39], DATA[39]"
"140","19.018944866","127.0.0.1","127.0.0.1","HTTP2","101","19.018944866","0.001704894","WINDOW_UPDATE[0]"
"141","19.019440580","127.0.0.1","127.0.0.1","HTTP2","101","19.019440580","0.000495714","WINDOW_UPDATE[39]"
"142","19.020175248","127.0.0.1","127.0.0.1","TCP","66","19.020175248","0.000734668","52910  >  8822 [ACK] Seq=1046873 Ack=4947 Win=65536 Len=0 TSval=3014589812 TSecr=3014589811"
"143","19.020495737","127.0.0.1","127.0.0.1","HTTP2","6803","19.020495737","0.000320489","DATA[39], DATA[39] (JPEG JFIF image)"
"144","19.021073060","127.0.0.1","127.0.0.1","HTTP2","101","19.021073060","0.000577323","WINDOW_UPDATE[0]"
"145","19.021749623","127.0.0.1","127.0.0.1","HTTP2","100","19.021749623","0.000676563","HEADERS[39]: 200 OK"
"146","19.021864388","127.0.0.1","127.0.0.1","TCP","66","19.021864388","0.000114765","52910  >  8822 [ACK] Seq=1053610 Ack=5016 Win=65536 Len=0 TSval=3014589814 TSecr=3014589813"
"147","20.017160972","127.0.0.1","127.0.0.1","HTTP2","52715","20.017160972","0.995296584","DATA[41], DATA[41], DATA[41], DATA[41], DATA[41]"
"148","20.019545091","127.0.0.1","127.0.0.1","HTTP2","114","20.019545091","0.002384119","WINDOW_UPDATE[0], WINDOW_UPDATE[41]"
"149","20.021012162","127.0.0.1","127.0.0.1","HTTP2","100","20.021012162","0.001467071","HEADERS[41]: 200 OK"
"150","20.021151518","127.0.0.1","127.0.0.1","TCP","66","20.021151518","0.000139356","52910  >  8822 [ACK] Seq=1106259 Ack=5098 Win=65536 Len=0 TSval=3014590813 TSecr=3014590812"
"151","21.018774356","127.0.0.1","127.0.0.1","HTTP2","45978","21.018774356","0.997622838","DATA[43], DATA[43], DATA[43]"
"152","21.020279778","127.0.0.1","127.0.0.1","HTTP2","101","21.020279778","0.001505422","WINDOW_UPDATE[0]"
"153","21.020633098","127.0.0.1","127.0.0.1","HTTP2","101","21.020633098","0.000353320","WINDOW_UPDATE[43]"
"154","21.021183832","127.0.0.1","127.0.0.1","TCP","66","21.021183832","0.000550734","52910  >  8822 [ACK] Seq=1152171 Ack=5168 Win=65536 Len=0 TSval=3014591813 TSecr=3014591812"
"155","21.021419230","127.0.0.1","127.0.0.1","HTTP2","6803","21.021419230","0.000235398","DATA[43], DATA[43] (JPEG JFIF image)"
"156","21.021855713","127.0.0.1","127.0.0.1","HTTP2","101","21.021855713","0.000436483","WINDOW_UPDATE[0]"
"157","21.022425968","127.0.0.1","127.0.0.1","HTTP2","100","21.022425968","0.000570255","HEADERS[43]: 200 OK"
"158","21.022486078","127.0.0.1","127.0.0.1","TCP","66","21.022486078","0.000060110","52910  >  8822 [ACK] Seq=1158908 Ack=5237 Win=65536 Len=0 TSval=3014591815 TSecr=3014591814"
"159","22.018690739","127.0.0.1","127.0.0.1","HTTP2","52715","22.018690739","0.996204661","DATA[45], DATA[45], DATA[45], DATA[45], DATA[45]"
"160","22.021090226","127.0.0.1","127.0.0.1","HTTP2","114","22.021090226","0.002399487","WINDOW_UPDATE[0], WINDOW_UPDATE[45]"
"161","22.022681567","127.0.0.1","127.0.0.1","HTTP2","100","22.022681567","0.001591341","HEADERS[45]: 200 OK"
"162","22.022774920","127.0.0.1","127.0.0.1","TCP","66","22.022774920","0.000093353","52910  >  8822 [ACK] Seq=1211557 Ack=5319 Win=65536 Len=0 TSval=3014592815 TSecr=3014592813"
"163","23.017325643","127.0.0.1","127.0.0.1","HTTP2","45978","23.017325643","0.994550723","DATA[47], DATA[47], DATA[47]"
"164","23.019139338","127.0.0.1","127.0.0.1","HTTP2","101","23.019139338","0.001813695","WINDOW_UPDATE[0]"
"165","23.019941650","127.0.0.1","127.0.0.1","HTTP2","101","23.019941650","0.000802312","WINDOW_UPDATE[47]"
"166","23.020683682","127.0.0.1","127.0.0.1","TCP","66","23.020683682","0.000742032","52910  >  8822 [ACK] Seq=1257469 Ack=5389 Win=65536 Len=0 TSval=3014593813 TSecr=3014593811"
"167","23.021037303","127.0.0.1","127.0.0.1","HTTP2","6803","23.021037303","0.000353621","DATA[47], DATA[47] (JPEG JFIF image)"
"168","23.021654187","127.0.0.1","127.0.0.1","HTTP2","101","23.021654187","0.000616884","WINDOW_UPDATE[0]"
"169","23.022449513","127.0.0.1","127.0.0.1","HTTP2","100","23.022449513","0.000795326","HEADERS[47]: 200 OK"
"170","23.022545023","127.0.0.1","127.0.0.1","TCP","66","23.022545023","0.000095510","52910  >  8822 [ACK] Seq=1264206 Ack=5458 Win=65536 Len=0 TSval=3014593815 TSecr=3014593814"
"171","24.019212291","127.0.0.1","127.0.0.1","HTTP2","52715","24.019212291","0.996667268","DATA[49], DATA[49], DATA[49], DATA[49], DATA[49]"
"172","24.022056123","127.0.0.1","127.0.0.1","HTTP2","114","24.022056123","0.002843832","WINDOW_UPDATE[0], WINDOW_UPDATE[49]"
"173","24.023617013","127.0.0.1","127.0.0.1","HTTP2","100","24.023617013","0.001560890","HEADERS[49]: 200 OK"
"174","24.023734172","127.0.0.1","127.0.0.1","TCP","66","24.023734172","0.000117159","52910  >  8822 [ACK] Seq=1316855 Ack=5540 Win=65536 Len=0 TSval=3014594816 TSecr=3014594814"
"175","25.017659858","127.0.0.1","127.0.0.1","HTTP2","45978","25.017659858","0.993925686","DATA[51], DATA[51], DATA[51]"
"176","25.018549113","127.0.0.1","127.0.0.1","HTTP2","101","25.018549113","0.000889255","WINDOW_UPDATE[0]"
"177","25.018798484","127.0.0.1","127.0.0.1","HTTP2","101","25.018798484","0.000249371","WINDOW_UPDATE[51]"
"178","25.019177829","127.0.0.1","127.0.0.1","TCP","66","25.019177829","0.000379345","52910  >  8822 [ACK] Seq=1362767 Ack=5610 Win=65536 Len=0 TSval=3014595811 TSecr=3014595811"
"179","25.019301874","127.0.0.1","127.0.0.1","HTTP2","6803","25.019301874","0.000124045","DATA[51], DATA[51] (JPEG JFIF image)"
