"No.","Time","Source","Destination","Protocol","Length","Delay since first TCP frame in stream","Delay since previous TCP frame in stream","Info"
"72","7.027710295","127.0.0.1","127.0.0.1","HTTP2","101","7.027710295","0.000724650","WINDOW_UPDATE[0]"
"73","7.028719005","127.0.0.1","127.0.0.1","HTTP2","100","7.028719005","0.001008710","HEADERS[15]: 200 OK"
"74","7.028862460","127.0.0.1","127.0.0.1","TCP","66","7.028862460","0.000143455","53134  >  8822 [ACK] Seq=421822 Ack=3690 Win=65536 Len=0 TSval=3015847726 TSecr=3015847725"
"75","8.024339696","127.0.0.1","127.0.0.1","HTTP2","52715","8.024339696","0.995477236","DATA[17], DATA[17], DATA[17], DATA[17], DATA[17]"
"76","8.026612561","127.0.0.1","127.0.0.1","HTTP2","114","8.026612561","0.002272865","WINDOW_UPDATE[0], WINDOW_UPDATE[17]"
"77","8.027907955","127.0.0.1","127.0.0.1","HTTP2","100","8.027907955","0.001295394","HEADERS[17]: 200 OK"
"78","8.027997963","127.0.0.1","127.0.0.1","TCP","66","8.027997963","0.000090008","53134  >  8822 [ACK] Seq=474471 Ack=3772 Win=65536 Len=0 TSval=3015848725 TSecr=3015848724"
"79","9.021485998","127.0.0.1","127.0.0.1","HTTP2","45978","9.021485998","0.993488035","DATA[19], DATA[19], DATA[19]"
"80","9.022334364","127.0.0.1","127.0.0.1","HTTP2","101","9.022334364","0.000848366","WINDOW_UPDATE[0]"
"81","9.022614590","127.0.0.1","127.0.0.1","HTTP2","101","9.022614590","0.000280226","WINDOW_UPDATE[19]"
"82","9.022917848","127.0.0.1","127.0.0.1","TCP","66","9.022917848","0.000303258","53134  >  8822 [ACK] Seq=520383 Ack=3842 Win=65536 Len=0 TSval=3015849720 TSecr=3015849719"
"83","9.023082604","127.0.0.1","127.0.0.1","HTTP2","6803","9.023082604","0.000164756","DATA[19], DATA[19] (JPEG JFIF image)"
"84","9.023412179","127.0.0.1","127.0.0.1","HTTP2","101","9.023412179","0.000329575","WINDOW_UPDATE[0]"
"85","9.023877645","127.0.0.1","127.0.0.1","HTTP2","100","9.023877645","0.000465466","HEADERS[19]: 200 OK"
"86","9.023932062","127.0.0.1","127.0.0.1","TCP","66","9.023932062","0.000054417","53134  >  8822 [ACK] Seq=527120 Ack=3911 Win=65536 Len=0 TSval=3015849721 TSecr=3015849721"
"87","10.022771879","127.0.0.1","127.0.0.1","HTTP2","52715","10.022771879","0.998839817","DATA[21], DATA[21], DATA[21], DATA[21], DATA[21]"
"88","10.024592092","127.0.0.1","127.0.0.1","HTTP2","114","10.024592092","0.001820213","WINDOW_UPDATE[0], WINDOW_UPDATE[21]"
"89","10.025714580","127.0.0.1","127.0.0.1","HTTP2","100","10.025714580","0.001122488","HEADERS[21]: 200 OK"
"90","10.025809794","127.0.0.1","127.0.0.1","TCP","66","10.025809794","0.000095214","53134  >  8822 [ACK] Seq=579769 Ack=3993 Win=65536 Len=0 TSval=3015850723 TSecr=3015850722"
"91","11.022319488","127.0.0.1","127.0.0.1","HTTP2","45978","11.022319488","0.996509694","DATA[23], DATA[23], DATA[23]"
"92","11.024148495","127.0.0.1","127.0.0.1","HTTP2","101","11.024148495","0.001829007","WINDOW_UPDATE[0]"
"93","11.024644569","127.0.0.1","127.0.0.1","HTTP2","101","11.024644569","0.000496074","WINDOW_UPDATE[23]"
"94","11.025483320","127.0.0.1","127.0.0.1","TCP","66","11.025483320","0.000838751","53134  >  8822 [ACK] Seq=625681 Ack=4063 Win=65536 Len=0 TSval=3015851723 TSecr=3015851721"
"95","11.025852235","127.0.0.1","127.0.0.1","HTTP2","6803","11.025852235","0.000368915","DATA[23], DATA[23] (JPEG JFIF image)"
"96","11.026539511","127.0.0.1","127.0.0.1","HTTP2","101","11.026539511","0.000687276","WINDOW_UPDATE[0]"
"97","11.027385311","127.0.0.1","127.0.0.1","HTTP2","100","11.027385311","0.000845800","HEADERS[23]: 200 OK"
"98","11.027532915","127.0.0.1","127.0.0.1","TCP","66","11.027532915","0.000147604","53134  >  8822 [ACK] Seq=632418 Ack=4132 Win=65536 Len=0 TSval=3015851725 TSecr=3015851724"
"99","12.023448928","127.0.0.1","127.0.0.1","HTTP2","52715","12.023448928","0.995916013","DATA[25], DATA[25], DATA[25], DATA[25], DATA[25]"
"100","12.025741424","127.0.0.1","127.0.0.1","HTTP2","114","12.025741424","0.002292496","WINDOW_UPDATE[0], WINDOW_UPDATE[25]"
"101","12.027450133","127.0.0.1","127.0.0.1","HTTP2","100","12.027450133","0.001708709","HEADERS[25]: 200 OK"
"102","12.027602670","127.0.0.1","127.0.0.1","TCP","66","12.027602670","0.000152537","53134  >  8822 [ACK] Seq=685067 Ack=4214 Win=65536 Len=0 TSval=3015852725 TSecr=3015852723"
"103","13.023454679","127.0.0.1","127.0.0.1","HTTP2","45978","13.023454679","0.995852009","DATA[27], DATA[27], DATA[27]"
"104","13.025304980","127.0.0.1","127.0.0.1","HTTP2","101","13.025304980","0.001850301","WINDOW_UPDATE[0]"
"105","13.026116186","127.0.0.1","127.0.0.1","HTTP2","101","13.026116186","0.000811206","WINDOW_UPDATE[27]"
"106","13.026845136","127.0.0.1","127.0.0.1","TCP","66","13.026845136","0.000728950","53134  >  8822 [ACK] Seq=730979 Ack=4284 Win=65536 Len=0 TSval=3015853724 TSecr=3015853722"
"107","13.027213991","127.0.0.1","127.0.0.1","HTTP2","6803","13.027213991","0.000368855","DATA[27], DATA[27] (JPEG JFIF image)"
"108","13.027867248","127.0.0.1","127.0.0.1","HTTP2","101","13.027867248","0.000653257","WINDOW_UPDATE[0]"
"109","13.028834447","127.0.0.1","127.0.0.1","HTTP2","100","13.028834447","0.000967199","HEADERS[27]: 200 OK"
"110","13.028948684","127.0.0.1","127.0.0.1","TCP","66","13.028948684","0.000114237","53134  >  8822 [ACK] Seq=737716 Ack=4353 Win=65536 Len=0 TSval=3015853726 TSecr=3015853725"
"111","14.023597367","127.0.0.1","127.0.0.1","HTTP2","52715","14.023597367","0.994648683","DATA[29], DATA[29], DATA[29], DATA[29], DATA[29]"
"112","14.025947501","127.0.0.1","127.0.0.1","HTTP2","114","14.025947501","0.002350134","WINDOW_UPDATE[0], WINDOW_UPDATE[29]"
"113","14.027733396","127.0.0.1","127.0.0.1","HTTP2","100","14.027733396","0.001785895","HEADERS[29]: 200 OK"
"114","14.027867350","127.0.0.1","127.0.0.1","TCP","66","14.027867350","0.000133954","53134  >  8822 [ACK] Seq=790365 Ack=4435 Win=65536 Len=0 TSval=3015854725 TSecr=3015854723"
"115","15.021410589","127.0.0.1","127.0.0.1","HTTP2","45978","15.021410589","0.993543239","DATA[31], DATA[31], DATA[31]"
"116","15.022529963","127.0.0.1","127.0.0.1","HTTP2","101","15.022529963","0.001119374","WINDOW_UPDATE[0]"
"117","15.022843397","127.0.0.1","127.0.0.1","HTTP2","101","15.022843397","0.000313434","WINDOW_UPDATE[31]"
"118","15.023140859","127.0.0.1","127.0.0.1","TCP","66","15.023140859","0.000297462","53134  >  8822 [ACK] Seq=836277 Ack=4505 Win=65536 Len=0 TSval=3015855720 TSecr=3015855720"
"119","15.023262600","127.0.0.1","127.0.0.1","HTTP2","6803","15.023262600","0.000121741","DATA[31], DATA[31] (JPEG JFIF image)"
"120","15.023597579","127.0.0.1","127.0.0.1","HTTP2","101","15.023597579","0.000334979","WINDOW_UPDATE[0]"
"121","15.024086076","127.0.0.1","127.0.0.1","HTTP2","100","15.024086076","0.000488497","HEADERS[31]: 200 OK"
"122","15.024129945","127.0.0.1","127.0.0.1","TCP","66","15.024129945","0.000043869","53134  >  8822 [ACK] Seq=843014 Ack=4574 Win=65536 Len=0 TSval=3015855721 TSecr=3015855721"
"123","16.022915995","127.0.0.1","127.0.0.1","HTTP2","52715","16.022915995","0.998786050","DATA[33], DATA[33], DATA[33], DATA[33], DATA[33]"
"124","16.025493564","127.0.0.1","127.0.0.1","HTTP2","114","16.025493564","0.002577569","WINDOW_UPDATE[0], WINDOW_UPDATE[33]"
"125","16.027503869","127.0.0.1","127.0.0.1","HTTP2","100","16.027503869","0.002010305","HEADERS[33]: 200 OK"
"126","16.027660891","127.0.0.1","127.0.0.1","TCP","66","16.027660891","0.000157022","53134  >  8822 [ACK] Seq=895663 Ack=4656 Win=65536 Len=0 TSval=3015856725 TSecr=3015856723"
"127","17.022702335","127.0.0.1","127.0.0.1","HTTP2","45978","17.022702335","0.995041444","DATA[35], DATA[35], DATA[35]"
"128","17.024606364","127.0.0.1","127.0.0.1","HTTP2","101","17.024606364","0.001904029","WINDOW_UPDATE[0]"
"129","17.025209707","127.0.0.1","127.0.0.1","HTTP2","101","17.025209707","0.000603343","WINDOW_UPDATE[35]"
"130","17.026136391","127.0.0.1","127.0.0.1","TCP","66","17.026136391","0.000926684","53134  >  8822 [ACK] Seq=941575 Ack=4726 Win=65536 Len=0 TSval=3015857723 TSecr=3015857722"
"131","17.026580390","127.0.0.1","127.0.0.1","HTTP2","6803","17.026580390","0.000443999","DATA[35], DATA[35] (JPEG JFIF image)"
"132","17.027279864","127.0.0.1","127.0.0.1","HTTP2","101","17.027279864","0.000699474","WINDOW_UPDATE[0]"
"133","17.028086837","127.0.0.1","127.0.0.1","HTTP2","100","17.028086837","0.000806973","HEADERS[35]: 200 OK"
"134","17.028219382","127.0.0.1","127.0.0.1","TCP","66","17.028219382","0.000132545","53134  >  8822 [ACK] Seq=948312 Ack=4795 Win=65536 Len=0 TSval=3015857725 TSecr=3015857724"
"135","18.022686967","127.0.0.1","127.0.0.1","HTTP2","52715","18.022686967","0.994467585","DATA[37], DATA[37], DATA[37], DATA[37], DATA[37]"
"136","18.024988133","127.0.0.1","127.0.0.1","HTTP2","114","18.024988133","0.002301166","WINDOW_UPDATE[0], WINDOW_UPDATE[37]"
"137","18.026661510","127.0.0.1","127.0.0.1","HTTP2","100","18.026661510","0.001673377","HEADERS[37]: 200 OK"
"138","18.026823877","127.0.0.1","127.0.0.1","TCP","66","18.026823877","0.000162367","53134  >  8822 [ACK] Seq=1000961 Ack=4877 Win=65536 Len=0 TSval=3015858724 TSecr=3015858722"
"139","19.021277306","127.0.0.1","127.0.0.1","HTTP2","45978","19.021277306","0.994453429","DATA[39], DATA[39], DATA[39]"
"140","19.022147417","127.0.0.1","127.0.0.1","HTTP2","101","19.022147417","0.000870111","WINDOW_UPDATE[0]"
"141","19.022511883","127.0.0.1","127.0.0.1","HTTP2","101","19.022511883","0.000364466","WINDOW_UPDATE[39]"
"142","19.022847628","127.0.0.1","127.0.0.1","TCP","66","19.022847628","0.000335745","53134  >  8822 [ACK] Seq=1046873 Ack=4947 Win=65536 Len=0 TSval=3015859720 TSecr=3015859719"
"143","19.023047226","127.0.0.1","127.0.0.1","HTTP2","6803","19.023047226","0.000199598","DATA[39], DATA[39] (JPEG JFIF image)"
"144","19.023396686","127.0.0.1","127.0.0.1","HTTP2","101","19.023396686","0.000349460","WINDOW_UPDATE[0]"
"145","19.023843588","127.0.0.1","127.0.0.1","HTTP2","100","19.023843588","0.000446902","HEADERS[39]: 200 OK"
"146","19.023919695","127.0.0.1","127.0.0.1","TCP","66","19.023919695","0.000076107","53134  >  8822 [ACK] Seq=1053610 Ack=5016 Win=65536 Len=0 TSval=3015859721 TSecr=3015859721"
"147","20.021415772","127.0.0.1","127.0.0.1","HTTP2","52715","20.021415772","0.997496077","DATA[41], DATA[41], DATA[41], DATA[41], DATA[41]"
"148","20.022346556","127.0.0.1","127.0.0.1","HTTP2","114","20.022346556","0.000930784","WINDOW_UPDATE[0], WINDOW_UPDATE[41]"
"149","20.022949188","127.0.0.1","127.0.0.1","HTTP2","100","20.022949188","0.000602632","HEADERS[41]: 200 OK"
"150","20.023023805","127.0.0.1","127.0.0.1","TCP","66","20.023023805","0.000074617","53134  >  8822 [ACK] Seq=1106259 Ack=5098 Win=65536 Len=0 TSval=3015860720 TSecr=3015860719"
"151","21.022555261","127.0.0.1","127.0.0.1","HTTP2","45978","21.022555261","0.999531456","DATA[43], DATA[43], DATA[43]"
"152","21.023436344","127.0.0.1","127.0.0.1","HTTP2","101","21.023436344","0.000881083","WINDOW_UPDATE[0]"
"153","21.023693488","127.0.0.1","127.0.0.1","HTTP2","101","21.023693488","0.000257144","WINDOW_UPDATE[43]"
"154","21.023992434","127.0.0.1","127.0.0.1","TCP","66","21.023992434","0.000298946","53134  >  8822 [ACK] Seq=1152171 Ack=5168 Win=65536 Len=0 TSval=3015861721 TSecr=3015861721"
"155","21.024140262","127.0.0.1","127.0.0.1","HTTP2","6803","21.024140262","0.000147828","DATA[43], DATA[43] (JPEG JFIF image)"
"156","21.024510363","127.0.0.1","127.0.0.1","HTTP2","101","21.024510363","0.000370101","WINDOW_UPDATE[0]"
"157","21.024981632","127.0.0.1","127.0.0.1","HTTP2","100","21.024981632","0.000471269","HEADERS[43]: 200 OK"
"158","21.025038328","127.0.0.1","127.0.0.1","TCP","66","21.025038328","0.000056696","53134  >  8822 [ACK] Seq=1158908 Ack=5237 Win=65536 Len=0 TSval=3015861722 TSecr=3015861722"
"159","22.021574860","127.0.0.1","127.0.0.1","HTTP2","52715","22.021574860","0.996536532","DATA[45], DATA[45], DATA[45], DATA[45], DATA[45]"
"160","22.022593484","127.0.0.1","127.0.0.1","HTTP2","114","22.022593484","0.001018624","WINDOW_UPDATE[0], WINDOW_UPDATE[45]"
"161","22.023108977","127.0.0.1","127.0.0.1","HTTP2","100","22.023108977","0.000515493","HEADERS[45]: 200 OK"
"162","22.023171300","127.0.0.1","127.0.0.1","TCP","66","22.023171300","0.000062323","53134  >  8822 [ACK] Seq=1211557 Ack=5319 Win=65536 Len=0 TSval=3015862720 TSecr=3015862720"
"163","23.022033631","127.0.0.1","127.0.0.1","HTTP2","45978","23.022033631","0.998862331","DATA[47], DATA[47], DATA[47]"
"164","23.023571377","127.0.0.1","127.0.0.1","HTTP2","101","23.023571377","0.001537746","WINDOW_UPDATE[0]"
"165","23.024122325","127.0.0.1","127.0.0.1","HTTP2","101","23.024122325","0.000550948","WINDOW_UPDATE[47]"
"166","23.024692027","127.0.0.1","127.0.0.1","TCP","66","23.024692027","0.000569702","53134  >  8822 [ACK] Seq=1257469 Ack=5389 Win=65536 Len=0 TSval=3015863722 TSecr=3015863721"
"167","23.024946602","127.0.0.1","127.0.0.1","HTTP2","6803","23.024946602","0.000254575","DATA[47], DATA[47] (JPEG JFIF image)"
"168","23.025569778","127.0.0.1","127.0.0.1","HTTP2","101","23.025569778","0.000623176","WINDOW_UPDATE[0]"
"169","23.026282521","127.0.0.1","127.0.0.1","HTTP2","100","23.026282521","0.000712743","HEADERS[47]: 200 OK"
"170","23.026322840","127.0.0.1","127.0.0.1","TCP","66","23.026322840","0.000040319","53134  >  8822 [ACK] Seq=1264206 Ack=5458 Win=65536 Len=0 TSval=3015863723 TSecr=3015863723"
"171","24.023426309","127.0.0.1","127.0.0.1","HTTP2","52715","24.023426309","0.997103469","DATA[49], DATA[49], DATA[49], DATA[49], DATA[49]"
"172","24.024617978","127.0.0.1","127.0.0.1","HTTP2","114","24.024617978","0.001191669","WINDOW_UPDATE[0], WINDOW_UPDATE[49]"
"173","24.025204712","127.0.0.1","127.0.0.1","HTTP2","100","24.025204712","0.000586734","HEADERS[49]: 200 OK"
"174","24.025337184","127.0.0.1","127.0.0.1","TCP","66","24.025337184","0.000132472","53134  >  8822 [ACK] Seq=1316855 Ack=5540 Win=65536 Len=0 TSval=3015864722 TSecr=3015864722"
"175","25.022548027","127.0.0.1","127.0.0.1","HTTP2","45978","25.022548027","0.997210843","DATA[51], DATA[51], DATA[51]"
"176","25.024713536","127.0.0.1","127.0.0.1","HTTP2","101","25.024713536","0.002165509","WINDOW_UPDATE[0]"
"177","25.025450734","127.0.0.1","127.0.0.1","HTTP2","101","25.025450734","0.000737198","WINDOW_UPDATE[51]"
"178","25.026187747","127.0.0.1","127.0.0.1","TCP","66","25.026187747","0.000737013","53134  >  8822 [ACK] Seq=1362767 Ack=5610 Win=65536 Len=0 TSval=3015865723 TSecr=3015865722"
"179","25.026567392","127.0.0.1","127.0.0.1","HTTP2","6803","25.026567392","0.000379645","DATA[51], DATA[51] (JPEG JFIF image)"
