"No.","Time","Source","Destination","Protocol","Length","Delay since first TCP frame in stream","Delay since previous TCP frame in stream","Info"
"48","3.028316362","127.0.0.1","127.0.0.1","TCP","66","3.028316362","0.000044440","53208  >  8822 [ACK] Seq=211222 Ack=3217 Win=65536 Len=0 TSval=3016548471 TSecr=3016548471"
"49","3.030172648","127.0.0.1","127.0.0.1","HTTP2","100","3.030172648","0.001856286","HEADERS[7]: 201 Created"
"50","3.030204842","127.0.0.1","127.0.0.1","TCP","66","3.030204842","0.000032194","53208  >  8822 [ACK] Seq=211222 Ack=3251 Win=65536 Len=0 TSval=3016548473 TSecr=3016548473"
"51","4.025576883","127.0.0.1","127.0.0.1","HTTP2","52715","4.025576883","0.995372041","DATA[9], DATA[9], DATA[9], DATA[9], DATA[9]"
"52","4.026777687","127.0.0.1","127.0.0.1","HTTP2","114","4.026777687","0.001200804","WINDOW_UPDATE[0], WINDOW_UPDATE[9]"
"53","4.026797909","127.0.0.1","127.0.0.1","TCP","66","4.026797909","0.000020222","53208  >  8822 [ACK] Seq=263871 Ack=3299 Win=65536 Len=0 TSval=3016549470 TSecr=3016549470"
"54","4.027709516","127.0.0.1","127.0.0.1","HTTP2","100","4.027709516","0.000911607","HEADERS[9]: 201 Created"
"55","4.027718056","127.0.0.1","127.0.0.1","TCP","66","4.027718056","0.000008540","53208  >  8822 [ACK] Seq=263871 Ack=3333 Win=65536 Len=0 TSval=3016549471 TSecr=3016549470"
"56","5.025480797","127.0.0.1","127.0.0.1","HTTP2","45978","5.025480797","0.997762741","DATA[11], DATA[11], DATA[11]"
"57","5.027518809","127.0.0.1","127.0.0.1","HTTP2","101","5.027518809","0.002038012","WINDOW_UPDATE[0]"
"58","5.027545230","127.0.0.1","127.0.0.1","TCP","66","5.027545230","0.000026421","53208  >  8822 [ACK] Seq=309783 Ack=3368 Win=65536 Len=0 TSval=3016550470 TSecr=3016550470"
"59","5.027928818","127.0.0.1","127.0.0.1","HTTP2","101","5.027928818","0.000383588","WINDOW_UPDATE[11]"
"60","5.027938968","127.0.0.1","127.0.0.1","TCP","66","5.027938968","0.000010150","53208  >  8822 [ACK] Seq=309783 Ack=3403 Win=65536 Len=0 TSval=3016550471 TSecr=3016550471"
"61","5.028858542","127.0.0.1","127.0.0.1","HTTP2","6803","5.028858542","0.000919574","DATA[11], DATA[11] (JPEG JFIF image)"
"62","5.029439303","127.0.0.1","127.0.0.1","HTTP2","101","5.029439303","0.000580761","WINDOW_UPDATE[0]"
"63","5.030053970","127.0.0.1","127.0.0.1","HTTP2","100","5.030053970","0.000614667","HEADERS[11]: 201 Created"
"64","5.030104373","127.0.0.1","127.0.0.1","TCP","66","5.030104373","0.000050403","53208  >  8822 [ACK] Seq=316520 Ack=3472 Win=65536 Len=0 TSval=3016550473 TSecr=3016550472"
"65","6.026080741","127.0.0.1","127.0.0.1","HTTP2","52715","6.026080741","0.995976368","DATA[13], DATA[13], DATA[13], DATA[13], DATA[13]"
"66","6.027941323","127.0.0.1","127.0.0.1","HTTP2","114","6.027941323","0.001860582","WINDOW_UPDATE[0], WINDOW_UPDATE[13]"
"67","6.030099428","127.0.0.1","127.0.0.1","HTTP2","100","6.030099428","0.002158105","HEADERS[13]: 201 Created"
"68","6.030215072","127.0.0.1","127.0.0.1","TCP","66","6.030215072","0.000115644","53208  >  8822 [ACK] Seq=369169 Ack=3554 Win=65536 Len=0 TSval=3016551473 TSecr=3016551471"
"69","7.024871367","127.0.0.1","127.0.0.1","HTTP2","45978","7.024871367","0.994656295","DATA[15], DATA[15], DATA[15]"
"70","7.025699987","127.0.0.1","127.0.0.1","HTTP2","101","7.025699987","0.000828620","WINDOW_UPDATE[0]"
"71","7.025967581","127.0.0.1","127.0.0.1","HTTP2","101","7.025967581","0.000267594","WINDOW_UPDATE[15]"
"72","7.026280466","127.0.0.1","127.0.0.1","TCP","66","7.026280466","0.000312885","53208  >  8822 [ACK] Seq=415081 Ack=3624 Win=65536 Len=0 TSval=3016552469 TSecr=3016552468"
"73","7.026431083","127.0.0.1","127.0.0.1","HTTP2","6803","7.026431083","0.000150617","DATA[15], DATA[15] (JPEG JFIF image)"
"74","7.026892163","127.0.0.1","127.0.0.1","HTTP2","101","7.026892163","0.000461080","WINDOW_UPDATE[0]"
"75","7.027634476","127.0.0.1","127.0.0.1","HTTP2","100","7.027634476","0.000742313","HEADERS[15]: 201 Created"
"76","7.027704943","127.0.0.1","127.0.0.1","TCP","66","7.027704943","0.000070467","53208  >  8822 [ACK] Seq=421818 Ack=3693 Win=65536 Len=0 TSval=3016552470 TSecr=3016552470"
"77","8.024256673","127.0.0.1","127.0.0.1","HTTP2","52715","8.024256673","0.996551730","DATA[17], DATA[17], DATA[17], DATA[17], DATA[17]"
"78","8.025133883","127.0.0.1","127.0.0.1","HTTP2","114","8.025133883","0.000877210","WINDOW_UPDATE[0], WINDOW_UPDATE[17]"
"79","8.025981409","127.0.0.1","127.0.0.1","HTTP2","100","8.025981409","0.000847526","HEADERS[17]: 201 Created"
"80","8.026051060","127.0.0.1","127.0.0.1","TCP","66","8.026051060","0.000069651","53208  >  8822 [ACK] Seq=474467 Ack=3775 Win=65536 Len=0 TSval=3016553469 TSecr=3016553468"
"81","9.025293653","127.0.0.1","127.0.0.1","HTTP2","45978","9.025293653","0.999242593","DATA[19], DATA[19], DATA[19]"
"82","9.027111231","127.0.0.1","127.0.0.1","HTTP2","101","9.027111231","0.001817578","WINDOW_UPDATE[0]"
"83","9.027420373","127.0.0.1","127.0.0.1","HTTP2","101","9.027420373","0.000309142","WINDOW_UPDATE[19]"
"84","9.027901403","127.0.0.1","127.0.0.1","TCP","66","9.027901403","0.000481030","53208  >  8822 [ACK] Seq=520379 Ack=3845 Win=65536 Len=0 TSval=3016554471 TSecr=3016554470"
"85","9.028100308","127.0.0.1","127.0.0.1","HTTP2","6803","9.028100308","0.000198905","DATA[19], DATA[19] (JPEG JFIF image)"
"86","9.028411238","127.0.0.1","127.0.0.1","HTTP2","101","9.028411238","0.000310930","WINDOW_UPDATE[0]"
"87","9.028961988","127.0.0.1","127.0.0.1","HTTP2","100","9.028961988","0.000550750","HEADERS[19]: 201 Created"
"88","9.029036300","127.0.0.1","127.0.0.1","TCP","66","9.029036300","0.000074312","53208  >  8822 [ACK] Seq=527116 Ack=3914 Win=65536 Len=0 TSval=3016554472 TSecr=3016554471"
"89","10.024661096","127.0.0.1","127.0.0.1","HTTP2","52715","10.024661096","0.995624796","DATA[21], DATA[21], DATA[21], DATA[21], DATA[21]"
"90","10.025940440","127.0.0.1","127.0.0.1","HTTP2","114","10.025940440","0.001279344","WINDOW_UPDATE[0], WINDOW_UPDATE[21]"
"91","10.026814173","127.0.0.1","127.0.0.1","HTTP2","100","10.026814173","0.000873733","HEADERS[21]: 201 Created"
"92","10.026891071","127.0.0.1","127.0.0.1","TCP","66","10.026891071","0.000076898","53208  >  8822 [ACK] Seq=579765 Ack=3996 Win=65536 Len=0 TSval=3016555470 TSecr=3016555469"
"93","11.024503502","127.0.0.1","127.0.0.1","HTTP2","45978","11.024503502","0.997612431","DATA[23], DATA[23], DATA[23]"
"94","11.025675244","127.0.0.1","127.0.0.1","HTTP2","101","11.025675244","0.001171742","WINDOW_UPDATE[0]"
"95","11.026094884","127.0.0.1","127.0.0.1","HTTP2","101","11.026094884","0.000419640","WINDOW_UPDATE[23]"
"96","11.026656777","127.0.0.1","127.0.0.1","TCP","66","11.026656777","0.000561893","53208  >  8822 [ACK] Seq=625677 Ack=4066 Win=65536 Len=0 TSval=3016556469 TSecr=3016556468"
"97","11.026899343","127.0.0.1","127.0.0.1","HTTP2","6803","11.026899343","0.000242566","DATA[23], DATA[23] (JPEG JFIF image)"
"98","11.027523855","127.0.0.1","127.0.0.1","HTTP2","101","11.027523855","0.000624512","WINDOW_UPDATE[0]"
"99","11.028401255","127.0.0.1","127.0.0.1","HTTP2","100","11.028401255","0.000877400","HEADERS[23]: 201 Created"
"100","11.028483377","127.0.0.1","127.0.0.1","TCP","66","11.028483377","0.000082122","53208  >  8822 [ACK] Seq=632414 Ack=4135 Win=65536 Len=0 TSval=3016556471 TSecr=3016556470"
"101","12.026427297","127.0.0.1","127.0.0.1","HTTP2","52715","12.026427297","0.997943920","DATA[25], DATA[25], DATA[25], DATA[25], DATA[25]"
"102","12.028364956","127.0.0.1","127.0.0.1","HTTP2","114","12.028364956","0.001937659","WINDOW_UPDATE[0], WINDOW_UPDATE[25]"
"103","12.030034810","127.0.0.1","127.0.0.1","HTTP2","100","12.030034810","0.001669854","HEADERS[25]: 201 Created"
"104","12.030142171","127.0.0.1","127.0.0.1","TCP","66","12.030142171","0.000107361","53208  >  8822 [ACK] Seq=685063 Ack=4217 Win=65536 Len=0 TSval=3016557473 TSecr=3016557471"
"105","13.025093926","127.0.0.1","127.0.0.1","HTTP2","45978","13.025093926","0.994951755","DATA[27], DATA[27], DATA[27]"
"106","13.025999085","127.0.0.1","127.0.0.1","HTTP2","101","13.025999085","0.000905159","WINDOW_UPDATE[0]"
"107","13.026247071","127.0.0.1","127.0.0.1","HTTP2","101","13.026247071","0.000247986","WINDOW_UPDATE[27]"
"108","13.026513468","127.0.0.1","127.0.0.1","TCP","66","13.026513468","0.000266397","53208  >  8822 [ACK] Seq=730975 Ack=4287 Win=65536 Len=0 TSval=3016558469 TSecr=3016558469"
"109","13.026655006","127.0.0.1","127.0.0.1","HTTP2","6803","13.026655006","0.000141538","DATA[27], DATA[27] (JPEG JFIF image)"
"110","13.027017640","127.0.0.1","127.0.0.1","HTTP2","101","13.027017640","0.000362634","WINDOW_UPDATE[0]"
"111","13.027625264","127.0.0.1","127.0.0.1","HTTP2","100","13.027625264","0.000607624","HEADERS[27]: 201 Created"
"112","13.027674939","127.0.0.1","127.0.0.1","TCP","66","13.027674939","0.000049675","53208  >  8822 [ACK] Seq=737712 Ack=4356 Win=65536 Len=0 TSval=3016558470 TSecr=3016558470"
"113","14.025195671","127.0.0.1","127.0.0.1","HTTP2","52715","14.025195671","0.997520732","DATA[29], DATA[29], DATA[29], DATA[29], DATA[29]"
"114","14.026632584","127.0.0.1","127.0.0.1","HTTP2","114","14.026632584","0.001436913","WINDOW_UPDATE[0], WINDOW_UPDATE[29]"
"115","14.027779674","127.0.0.1","127.0.0.1","HTTP2","100","14.027779674","0.001147090","HEADERS[29]: 201 Created"
"116","14.027849312","127.0.0.1","127.0.0.1","TCP","66","14.027849312","0.000069638","53208  >  8822 [ACK] Seq=790361 Ack=4438 Win=65536 Len=0 TSval=3016559471 TSecr=3016559469"
"117","15.025605351","127.0.0.1","127.0.0.1","HTTP2","45978","15.025605351","0.997756039","DATA[31], DATA[31], DATA[31]"
"118","15.026960360","127.0.0.1","127.0.0.1","HTTP2","101","15.026960360","0.001355009","WINDOW_UPDATE[0]"
"119","15.027310485","127.0.0.1","127.0.0.1","HTTP2","101","15.027310485","0.000350125","WINDOW_UPDATE[31]"
"120","15.027892818","127.0.0.1","127.0.0.1","TCP","66","15.027892818","0.000582333","53208  >  8822 [ACK] Seq=836273 Ack=4508 Win=65536 Len=0 TSval=3016560471 TSecr=3016560470"
"121","15.028168332","127.0.0.1","127.0.0.1","HTTP2","6803","15.028168332","0.000275514","DATA[31], DATA[31] (JPEG JFIF image)"
"122","15.028671146","127.0.0.1","127.0.0.1","HTTP2","101","15.028671146","0.000502814","WINDOW_UPDATE[0]"
"123","15.030673106","127.0.0.1","127.0.0.1","HTTP2","100","15.030673106","0.002001960","HEADERS[31]: 201 Created"
"124","15.030766083","127.0.0.1","127.0.0.1","TCP","66","15.030766083","0.000092977","53208  >  8822 [ACK] Seq=843010 Ack=4577 Win=65536 Len=0 TSval=3016560474 TSecr=3016560471"
"125","16.025294519","127.0.0.1","127.0.0.1","HTTP2","52715","16.025294519","0.994528436","DATA[33], DATA[33], DATA[33], DATA[33], DATA[33]"
"126","16.026332858","127.0.0.1","127.0.0.1","HTTP2","114","16.026332858","0.001038339","WINDOW_UPDATE[0], WINDOW_UPDATE[33]"
"127","16.027292030","127.0.0.1","127.0.0.1","HTTP2","100","16.027292030","0.000959172","HEADERS[33]: 201 Created"
"128","16.027353114","127.0.0.1","127.0.0.1","TCP","66","16.027353114","0.000061084","53208  >  8822 [ACK] Seq=895659 Ack=4659 Win=65536 Len=0 TSval=3016561470 TSecr=3016561469"
"129","17.025928719","127.0.0.1","127.0.0.1","HTTP2","45978","17.025928719","0.998575605","DATA[35], DATA[35], DATA[35]"
"130","17.027385132","127.0.0.1","127.0.0.1","HTTP2","101","17.027385132","0.001456413","WINDOW_UPDATE[0]"
"131","17.027842946","127.0.0.1","127.0.0.1","HTTP2","101","17.027842946","0.000457814","WINDOW_UPDATE[35]"
"132","17.028318356","127.0.0.1","127.0.0.1","TCP","66","17.028318356","0.000475410","53208  >  8822 [ACK] Seq=941571 Ack=4729 Win=65536 Len=0 TSval=3016562471 TSecr=3016562470"
"133","17.028580194","127.0.0.1","127.0.0.1","HTTP2","6803","17.028580194","0.000261838","DATA[35], DATA[35] (JPEG JFIF image)"
"134","17.029148323","127.0.0.1","127.0.0.1","HTTP2","101","17.029148323","0.000568129","WINDOW_UPDATE[0]"
"135","17.029789126","127.0.0.1","127.0.0.1","HTTP2","100","17.029789126","0.000640803","HEADERS[35]: 201 Created"
"136","17.029867537","127.0.0.1","127.0.0.1","TCP","66","17.029867537","0.000078411","53208  >  8822 [ACK] Seq=948308 Ack=4798 Win=65536 Len=0 TSval=3016562473 TSecr=3016562472"
"137","18.025505671","127.0.0.1","127.0.0.1","HTTP2","52715","18.025505671","0.995638134","DATA[37], DATA[37], DATA[37], DATA[37], DATA[37]"
"138","18.026769608","127.0.0.1","127.0.0.1","HTTP2","114","18.026769608","0.001263937","WINDOW_UPDATE[0], WINDOW_UPDATE[37]"
"139","18.027604926","127.0.0.1","127.0.0.1","HTTP2","100","18.027604926","0.000835318","HEADERS[37]: 201 Created"
"140","18.027694530","127.0.0.1","127.0.0.1","TCP","66","18.027694530","0.000089604","53208  >  8822 [ACK] Seq=1000957 Ack=4880 Win=65536 Len=0 TSval=3016563470 TSecr=3016563470"
"141","18.283187513","127.0.0.1","127.0.0.1","UDP","86","","","57621  >  57621 Len=44"
"142","19.025990010","127.0.0.1","127.0.0.1","HTTP2","45978","19.025990010","0.998295480","DATA[39], DATA[39], DATA[39]"
"143","19.027876191","127.0.0.1","127.0.0.1","HTTP2","101","19.027876191","0.001886181","WINDOW_UPDATE[0]"
"144","19.028271399","127.0.0.1","127.0.0.1","HTTP2","101","19.028271399","0.000395208","WINDOW_UPDATE[39]"
"145","19.028896934","127.0.0.1","127.0.0.1","TCP","66","19.028896934","0.000625535","53208  >  8822 [ACK] Seq=1046869 Ack=4950 Win=65536 Len=0 TSval=3016564472 TSecr=3016564471"
"146","19.029176029","127.0.0.1","127.0.0.1","HTTP2","6803","19.029176029","0.000279095","DATA[39], DATA[39] (JPEG JFIF image)"
"147","19.029436018","127.0.0.1","127.0.0.1","HTTP2","101","19.029436018","0.000259989","WINDOW_UPDATE[0]"
"148","19.029967736","127.0.0.1","127.0.0.1","HTTP2","100","19.029967736","0.000531718","HEADERS[39]: 201 Created"
"149","19.030047816","127.0.0.1","127.0.0.1","TCP","66","19.030047816","0.000080080","53208  >  8822 [ACK] Seq=1053606 Ack=5019 Win=65536 Len=0 TSval=3016564473 TSecr=3016564472"
"150","20.025730537","127.0.0.1","127.0.0.1","HTTP2","52715","20.025730537","0.995682721","DATA[41], DATA[41], DATA[41], DATA[41], DATA[41]"
"151","20.027582116","127.0.0.1","127.0.0.1","HTTP2","114","20.027582116","0.001851579","WINDOW_UPDATE[0], WINDOW_UPDATE[41]"
"152","20.030010501","127.0.0.1","127.0.0.1","HTTP2","100","20.030010501","0.002428385","HEADERS[41]: 201 Created"
"153","20.030139695","127.0.0.1","127.0.0.1","TCP","66","20.030139695","0.000129194","53208  >  8822 [ACK] Seq=1106255 Ack=5101 Win=65536 Len=0 TSval=3016565473 TSecr=3016565470"
"154","21.026052617","127.0.0.1","127.0.0.1","HTTP2","45978","21.026052617","0.995912922","DATA[43], DATA[43], DATA[43]"
"155","21.027941262","127.0.0.1","127.0.0.1","HTTP2","101","21.027941262","0.001888645","WINDOW_UPDATE[0]"
"156","21.028490815","127.0.0.1","127.0.0.1","HTTP2","101","21.028490815","0.000549553","WINDOW_UPDATE[43]"
"157","21.029134993","127.0.0.1","127.0.0.1","TCP","66","21.029134993","0.000644178","53208  >  8822 [ACK] Seq=1152167 Ack=5171 Win=65536 Len=0 TSval=3016566472 TSecr=3016566471"
"158","21.029409498","127.0.0.1","127.0.0.1","HTTP2","6803","21.029409498","0.000274505","DATA[43], DATA[43] (JPEG JFIF image)"
"159","21.030076070","127.0.0.1","127.0.0.1","HTTP2","101","21.030076070","0.000666572","WINDOW_UPDATE[0]"
"160","21.031094504","127.0.0.1","127.0.0.1","HTTP2","100","21.031094504","0.001018434","HEADERS[43]: 201 Created"
"161","21.031229968","127.0.0.1","127.0.0.1","TCP","66","21.031229968","0.000135464","53208  >  8822 [ACK] Seq=1158904 Ack=5240 Win=65536 Len=0 TSval=3016566474 TSecr=3016566473"
"162","22.024067119","127.0.0.1","127.0.0.1","HTTP2","52715","22.024067119","0.992837151","DATA[45], DATA[45], DATA[45], DATA[45], DATA[45]"
"163","22.025043069","127.0.0.1","127.0.0.1","HTTP2","114","22.025043069","0.000975950","WINDOW_UPDATE[0], WINDOW_UPDATE[45]"
"164","22.025844120","127.0.0.1","127.0.0.1","HTTP2","100","22.025844120","0.000801051","HEADERS[45]: 201 Created"
"165","22.025925778","127.0.0.1","127.0.0.1","TCP","66","22.025925778","0.000081658","53208  >  8822 [ACK] Seq=1211553 Ack=5322 Win=65536 Len=0 TSval=3016567469 TSecr=3016567468"
"166","23.026025849","127.0.0.1","127.0.0.1","HTTP2","45978","23.026025849","1.000100071","DATA[47], DATA[47], DATA[47]"
"167","23.026967059","127.0.0.1","127.0.0.1","HTTP2","101","23.026967059","0.000941210","WINDOW_UPDATE[0]"
"168","23.027209863","127.0.0.1","127.0.0.1","HTTP2","101","23.027209863","0.000242804","WINDOW_UPDATE[47]"
"169","23.027523540","127.0.0.1","127.0.0.1","TCP","66","23.027523540","0.000313677","53208  >  8822 [ACK] Seq=1257465 Ack=5392 Win=65536 Len=0 TSval=3016568470 TSecr=3016568470"
"170","23.027661733","127.0.0.1","127.0.0.1","HTTP2","6803","23.027661733","0.000138193","DATA[47], DATA[47] (JPEG JFIF image)"
"171","23.028026025","127.0.0.1","127.0.0.1","HTTP2","101","23.028026025","0.000364292","WINDOW_UPDATE[0]"
"172","23.028613059","127.0.0.1","127.0.0.1","HTTP2","100","23.028613059","0.000587034","HEADERS[47]: 201 Created"
"173","23.028655568","127.0.0.1","127.0.0.1","TCP","66","23.028655568","0.000042509","53208  >  8822 [ACK] Seq=1264202 Ack=5461 Win=65536 Len=0 TSval=3016568471 TSecr=3016568471"
"174","24.024566851","127.0.0.1","127.0.0.1","HTTP2","52715","24.024566851","0.995911283","DATA[49], DATA[49], DATA[49], DATA[49], DATA[49]"
"175","24.026491265","127.0.0.1","127.0.0.1","HTTP2","114","24.026491265","0.001924414","WINDOW_UPDATE[0], WINDOW_UPDATE[49]"
"176","24.027929164","127.0.0.1","127.0.0.1","HTTP2","100","24.027929164","0.001437899","HEADERS[49]: 201 Created"
"177","24.028068124","127.0.0.1","127.0.0.1","TCP","66","24.028068124","0.000138960","53208  >  8822 [ACK] Seq=1316851 Ack=5543 Win=65536 Len=0 TSval=3016569471 TSecr=3016569469"
"178","25.025727243","127.0.0.1","127.0.0.1","HTTP2","45978","25.025727243","0.997659119","DATA[51], DATA[51], DATA[51]"
